"Post ID","Account ID","Account username","Account name",Description,"Duration (sec)","Publish time",Permalink,"Post type","Data comment",Date,Views,Reach,Likes,Shares,Follows,Comments,Saves
17876654409101889,17841407868310918,kan_news,"כאן חדשות","אוריה אלקיים חזר לבית הוריו בקריית שמונה - ומצא את הסוכה שעומדת בו עוד מהחג הקודם
Uriya Elkayam",24,"10/15/2024 22:31",https://www.instagram.com/reel/DBLGGqduCiW/,"IG reel",,Lifetime,64093,41645,1442,26,7,36,46
17917284656904249,17841407868310918,kan_news,"כאן חדשות","מקרה נוסף של ישראלי שגוייס למטרות ריגול עבור איראן: ולדימיר ורחובסקי, כבן 35 מפתח תקווה, נעצר לאחר שביצע משימות שונות עבור גורמי המודיעין האיראני - ואף הסכים לביצוע חיסול אישיות בישראל עבור 100 אלף דולר.

חלק מהמשימות שבוצעו תועדו על ידי ולדימיר, והוא קיבל תשלום עבור ביצוען. הקשר בינו לגורמים האיראניים התקיים בשפה האנגלית, ובמסגרתו התבקש לרכוש טלפון ייעודי.

מחקירתו עלה כי במסגרת הקשר עם הגורמים הפועלים מטעם איראן, הוא ביצע בהנחייתם משימות שונות, בהן ריסוס כתובות גרפיטי, תליית כרוזים, איסוף מידע על גורם ישראלי והטמנת אמצעים לביצוע משימות נוספות על ידי מגויסים אחרים. בהמשך, הסכים ולדימיר לביצוע משימה של חיסול מדען ישראלי עבור סכום של 100 אלף דולר. לשם ביצוע המשימה, הצטייד ולדימיר בכלי נשק

@itayblumental 
📷: AP, רויטרס",0,"10/16/2024 00:06",https://www.instagram.com/p/DBLRBqFMmiY/,"IG image",,Lifetime,85035,58352,1666,327,0,222,39
18035865449271591,17841407868310918,kan_news,"כאן חדשות","מה קורה עכשיו ברצועת עזה? אליאור לוי מסביר  @eliorlevy",0,"10/16/2024 01:27",https://www.instagram.com/p/DBLaPwwKk6C/,"IG carousel",,Lifetime,62256,35686,1309,24,0,89,53
18084786391509582,17841407868310918,kan_news,"כאן חדשות","להיות כתב צבאי בטבח הקשה ביותר ביהודים מקום המדינה ובמלחמה הארוכה ביותר בתולדותיה
@roysharon11 

מתוך #הותר_לפרסום - מאחורי הקלעים של מערכת כאן חדשות, מוצ""ש אחרי מהדורת כאן 11 ובכאן BOX",73,"10/16/2024 02:58",https://www.instagram.com/reel/DBLkTFuobRQ/,"IG reel",,Lifetime,94051,59113,1842,51,2,29,64
17920745357988907,17841407868310918,kan_news,"כאן חדשות","בחג הסוכות תשפ""ד טל, אורן ורני בנו סוכה משפחתית בבית בניר יצחק. בחג הסוכות תשפ""ה - רק רני חזר אליה 
@itsik_z @srulikpl",38,"10/16/2024 03:01",https://www.instagram.com/reel/DBLlADsoEsi/,"IG reel",,Lifetime,31043,21662,937,18,4,38,19
17878251696165143,17841407868310918,kan_news,"כאן חדשות","תיעוד: נפילת רקטות סמוך מאוד לתושבי מג'ד א-כרום - שהסתתרו בצינורות בטון ששימשו כמיגוניות. 4 נפצעו קל מרסיסים ופונו לקבלת טיפול
@chen_beyar",17,"10/16/2024 06:07",https://www.instagram.com/reel/DBL6P29uGHO/,"IG reel",,Lifetime,136836,67278,1612,681,24,307,142
18044001398043248,17841407868310918,kan_news,"כאן חדשות","הירי הגובר מלבנון לחיפה לא מאוד מדאיג את אבישי, אבל יש משהו אחר שמעסיק אותו בתקופה המתוחה הזו: ""הכי חשוב שאנחנו היהודים נסתדר בינינו""
#נכנסים_לאירוע @yotam.rosenvald",47,"10/16/2024 08:01",https://www.instagram.com/reel/DBMHR9EhnF9/,"IG reel",,Lifetime,43078,30314,956,36,4,65,24
18065156998633450,17841407868310918,kan_news,"כאן חדשות","תקדים עם בגדים תחתונים וגיוון בכאילו: התצוגה של ויקטוריה’ס סיקרט שכולם מדברים עליה - ונקודת האור שלנו סאן (מזרחי) המהממת
@almogtamar | #ארוןותמר",58,"10/16/2024 14:25",https://www.instagram.com/reel/DBMzJF0IDdF/,"IG reel",,Lifetime,68356,41346,684,31,3,33,33
18021747512603410,17841407868310918,kan_news,"כאן חדשות","הזמר הבריטי ליאם פיין, חבר לשעבר בלהקת הבנים המצליחה ""וואן דיירקשן"", אותר הלילה ללא רוח חיים מחוץ למלון בבואנוס איירס כשהוא בן 31 במותו. לדברי המשטרה המקומית, פיין ככל הנראה נפל ממרפסת הקומה השלישית של מלון CasaSur Palermo בבירת ארגנטינה. עוד נמסר ממשטרת בואנוס איירס כי אנשי תחנת המשטרה המקומית הוקפצו למלון לאחר שקיבלו שיחת חירום על גבר תוקפני שנמצא במקום, ייתכן תחת השפעת סמים או אלכוהול. הצהרת המשטרה לא זיהתה את אותו אדם בתור פיין.

פיין הגיע למדינה ב-30 בספטמבר עם חברתו הנוכחית קייט קסידי ונראה ב-2 באוקטובר בהופעה של חבר נוסף בלהקת הבנים, ניאל הורן, שקיים שם הופעה. בתחילת השבוע דיווחו כלי תקשורת בבריטניה כי ארוסתו לשעבר של הזמר, הדוגמנית מאיה הנרי, הוציאה בקשה לצו הרחקה נגד פיין והאשימה אותו כי הוא מטריד אותה, את חבריה ואת בני משפחתה.

ביוני 2021 חשף פיין בריאיון כי התמודד עם התמכרות לאלכוהול ולתרופות מרשם, בשלב מסוים כש""וואן דיירקשן"" הייתה בסיבוב הופעות. לדבריו, היה במצב קשה עד כדי כך שהתמודד עם מחשבות אובדניות. פיין, ניהל בעבר מערכת יחסים מתוקשרת עם הזמרת שריל קול ולשניים ילד משותף בן 7 בשם בר (Bear).

בשנת 2012, כשהיה בן 16, התגלה בתוכנית ""אקס פקטור"" הבריטית. לאחר שלא צלח את מחנה האימונים של התוכנית, צורף להרכב ""וואן דיירקשן"", שהגיע למקום השלישי בגמר התוכנית. הלהקה זכתה להצלחה בינלאומית אדירה ופעלה עד 2015. בשנת 2017 פתח פיין בקריירת סולו במהלכה שחרר שני אלבומים.
@alon_fruchter",0,"10/16/2024 20:33",https://www.instagram.com/p/DBNdf1YqaC-/,"IG image",,Lifetime,66762,44532,1146,147,0,10,28
18473882470046569,17841407868310918,kan_news,"כאן חדשות","תנו כבוד לנחצ'ה: המילואימניק המבוגר ביותר חגג 86
@maya_rachlin",65,"10/17/2024 00:30",https://www.instagram.com/reel/DBN4lI6oaIP/,"IG reel",,Lifetime,77181,48327,3032,241,3,154,113
17908054428022512,17841407868310918,kan_news,"כאן חדשות","כתב כאן חדשות חיים גולדיטש והחברים מחטיבת אלכסנדרוני סוף סוף עושים חג בבית אחרי סבב ראשון בלבנון ולחימה ארוכה בעזה - ולמרות הקושי, הם מבטיחים להיות חזקים ולהחזיר את תושבי הצפון הביתה
#קחואתזהמכאן",46,"10/17/2024 05:16",https://www.instagram.com/reel/DBOZP9DM6QE/,"IG reel",,Lifetime,52665,30754,958,16,3,51,22
18072005878591189,17841407868310918,kan_news,"כאן חדשות","גורם מדיני: ״הסיכוי שסינוואר חוסל - גבוה מאוד״ 

דובר צה״ל ושב״כ הודיעו כי במהלך פעילות של לוחמים ברצועת עזה חוסלו שלושה מחבלים - ונבדקת האפשרות שאחד המחוסלים הוא מנהיג חמאס יחיא סינוואר. בהודעה צוין גם כי במבנה בו נהרגו המחבלים לא נמצאו סימנים לחטופים.

אחד המחבלים שחוסלו דומה במראה ליחיא סנוואר, אך לא ברור אם זה אכן הוא כי שגופתו עוד נמצאת בשטח הממולכד - ולכן עדיין לא ניתן לפנות אותה. על גופות המחבלים נמצאו שטרות של כסף ותעודות זהות מזויפות. 

גורמי ביטחון מסרו לכאן חדשות שמפני שסינוואר ישב בכלא הישראלי, יש בידי ישראל דגימת DNA שלו - כך שניתן יהיה לאשר או להפריך בקלות אם המחבל שחוסל הוא אכן מנהיג חמאס

@itayblumental @carmelamenashe 
צילום: Abed Rahim Khatib/Flash90",0,"10/17/2024 05:50",https://www.instagram.com/p/DBOdKXmqkxa/,"IG image",,Lifetime,76274,53463,1643,215,4,85,17
18016307915554534,17841407868310918,kan_news,"כאן חדשות","גורם ביטחוני מסר לכאן חדשות שבידי ישראל יש דגימות DNA של סינוואר מהתקופה בה ריצה מאסר בכלא הישראלי. לפי דיווחים אמריקנים, גופתו של המחבל שחוסל, שדומה במראה לסינוואר, הועברה לשטח ישראל לצורך בדיקת DNA שתאשר אם אכן מדובר במנהיג חמאס 

@itamar.margalit @itayblumental 
צילום: Abed Rahim Khatib/Flash9",0,"10/17/2024 06:28",https://www.instagram.com/p/DBOhgIIqkNN/,"IG image",,Lifetime,76571,60021,2192,175,1,110,46
17871885582195884,17841407868310918,kan_news,"כאן חדשות","יש לנו תחושה שגלנט מנסה להגיד לנו משהו...

שר הביטחון צייץ ברשת X את תמונותיהם של נסראללה ומוחמד דף עם סימן של איקס על פניהם - ובאמצע ריבוע שחור ריק",0,"10/17/2024 06:40",https://www.instagram.com/p/DBOi4M6oFQG/,"IG image",,Lifetime,57038,42914,1552,29,0,33,51
18063226303709746,17841407868310918,kan_news,"כאן חדשות","ביי ביי 👋

ועכשיו גם גורם ישראלי מאשר: סינוואר חוסל! 

Abed Rahim Khatib/ Flash90",0,"10/17/2024 06:51",https://www.instagram.com/p/DBOkODJoZ1r/,"IG image",,Lifetime,138689,115827,4177,753,15,201,51
18052522654933212,17841407868310918,kan_news,"כאן חדשות","יאללה ביי 👋

עכשיו זה רשמי: גורם ישראלי מאשר שיחיא סינוואר חוסל

צילום: Abed Rahim Khatib/ Flash90",0,"10/17/2024 07:03",https://www.instagram.com/p/DBOllGLIFn7/,"IG image",,Lifetime,238094,180102,6294,948,34,335,86
18255723544265258,17841407868310918,kan_news,"כאן חדשות","עכשיו זה באמת רשמי: המציל בחוף הים באשדוד מודיע למתרחצים על חיסולו של סינוואר

@itsik_z",19,"10/17/2024 07:13",https://www.instagram.com/reel/DBOmmv0hM_U/,"IG reel",,Lifetime,178123,103844,7035,1253,43,126,245
17998139867688250,17841407868310918,kan_news,"כאן חדשות","״מסתובב עכשיו חייל בצה״ל עם איקס על הנשק על חיסול סינוואר״

@roysharon11",6,"10/17/2024 07:27",https://www.instagram.com/reel/DBOoSJds_qd/,"IG reel",,Lifetime,433929,223483,13396,3206,14,168,353
17999234045689804,17841407868310918,kan_news,"כאן חדשות","אילון מאסק עושה היסטוריה (שוב)
לראשונה, SpaceX הצליחה לקלוט בחזרה אל כן השיגור את ה""בוסטר"", החלק המרכזי של הטיל המשגר את חללית ה-Straship של החברה - חללית הענק למשימות ארוכות שהחברה מפתחת, בין היתר למשימת מאדים.

מדובר בניסוי החמישי של החללית והפעם הראשונה שה""בוסטר"" באורך 71 מטרים נתפס בהצלחה בזרועות של ""מכזילה"" - מגדל השיגור העצום. החללית עצמה ב ביצעה תמרון שבסופו נחתה במי האוקיינוס. ""זה יום שייזכר בהיסטוריה של ההנדסה האנושית"", אמרו במטה החברה.

@ittaishick",28,"10/13/2024 09:05",https://www.instagram.com/reel/DBEgR9dhntS/,"IG reel",,Lifetime,88079,47742,1694,146,9,22,68
17849322693315457,17841407868310918,kan_news,"כאן חדשות","*עדכון* לפחות 22 פצועים מפגיעת כטב""ם ליד בנימינה, מהם 3 במצב אנוש, 5 קשה ו-14 בינוני. הכטב״ם שוגר במסגרת המוח האחרון לגליל, לא הופעלה אזעקה באזור בנימינה
@rubih @itayblumental (אורלי אלקלעי)",6,"10/13/2024 09:51",https://www.instagram.com/reel/DBEljkmpvYx/,"IG reel",,Lifetime,84096,39781,891,145,3,106,33
18112544806414157,17841407868310918,kan_news,"כאן חדשות","מספר הפצועים מפגיעת הכטב""ם ליד בנימינה עלה ל-39: 4 מהם במצב אנוש, 12 באורח קשה-בינוני ו-23 קל. הכטב״ם שוגר במסגרת המטח האחרון לגליל. לפי דיווח סעודי, הכטב״ם ירה טיל לפני שהתפוצץ באזור בנימינה.
@itayblumental (אורלי אלקלעי)",0,"10/13/2024 10:35",https://www.instagram.com/p/DBEqq6vxd0A/,"IG image",,Lifetime,68849,48958,1273,59,3,104,26
18158655784318706,17841407868310918,kan_news,"כאן חדשות","מספר הפצועים מפגיעת הכטב”ם ליד בנימינה עלה ל-67: 4 מהם באורח אנוש, 9 קשה, 11 בינוני-קשה ו-43 קל

בגלל לוחות הזמנים, מעריכים בצה""ל שהכטב""ם היה חלק מנחיל שהפעיל את ההתרעות באזור נהריה, ומשם הצליח לחדור לאזור בנימינה - מרחק של 60 ק""מ מהגבול. לפי דיווח סעודי, הכטב״ם ירה טיל לפני שהתפוצץ. בחיל האוויר לא יודעים לאשר או להפריך את הטענה אם מדובר בכטב""ם שירה טילים.

במהלך היום כ-150 שיגורים זוהו מלבנון לעבר שטח ישראל. בישראל סבורים כי לחיזבאללה נותר ארסנל של 20%-30% של רקטות לטווח בינוני. בכאן חדשות פורסם בשבוע שעבר כי הארסנל נפגע בצורה משמעותית. כעת, גלנט הציג את הדברים בישיבת הממשלה.",0,"10/13/2024 11:08",https://www.instagram.com/p/DBEuZsURldp/,"IG image",,Lifetime,98570,75132,1431,211,6,175,33
17922292694984940,17841407868310918,kan_news,"כאן חדשות","גורם במשפחת המלוכה הסעודית אמר לכאן חדשות כי הפעולות של ישראל נגד חיזבאללה, ובראשן חיסול חסן נסראללה, יוצרות הזדמנות לשינוי המציאות בזירה הלבנונית. בין היתר הזכיר הגורם את חיזוק מוסדות השלטון ואת החלשת ההשפעה של חיזבאללה ושל איראן על לבנון. 

במדינות המפרץ הסוניות, ובראשן סעודיה, מרוצים מהמכות שהנחיתה ישראל על חיזבאללה בשבועות האחרונים. לאחרונה החלו איחוד האמירויות וקטר להשיק רכבת אווירית של סיוע הומניטרי ללבנון.

ניתן לומר שמדינות המפרץ הסוניות מנסות לנצל את שעת המצוקה של ארגון הטרור הלבנוני ושל איראן, נותנת החסות שלו, כדי לחזור ולהשפיע בלבנון ולארגן את הכוחות הפוליטיים שם כדי לבחור נשיא שאינו מזוהה עם חיזבאללה. גם האמריקנים מקדמים זאת. ברקע נמצאים גם ביקורת גוברת על איראן וחיזבאללה וואקום בהנהגה השיעית אחרי חיסול נסראללה. 

@roikais",0,"10/13/2024 11:42",https://www.instagram.com/p/DBEyPrRx6ny/,"IG image",,Lifetime,93865,65444,2646,50,1,64,66
18059263996782732,17841407868310918,kan_news,"כאן חדשות","הדרג המדיני הנחה את צה”ל להפסיק לתקוף בביירות. על כן, צה”ל לא תקף בעיר כבר 3 ימים. ההנחייה הגיעה לאחר שמפקד פיקוד המרכז של ארה”ב ביקר בארץ לפני שבוע וביקש מהרמטכ”ל שצה”ל יפסיק לתקוף בביירות. הרמטכ”ל העלה את הבקשה לדרג המדיני. כמו כן, ביום רביעי בשיחת ביידן-נתניהו, ביקש נשיא ארצות הברית שצה”ל לא יתקוף בביירות. התקיפה האחרונה בעיר בוצעה ביום חמישי אחר הצהריים, ובה נהרגו עשרות בני אדם. מאז צה”ל - בהנחיית הדרג המדיני - לא תוקף שם.

דובר צה”ל מסר בתגובה לפרסום כי “צה”ל נלחם להשגת מטרות המלחמה על פי תוכנית סדורה ובהתאם להנחיות הדרג המדיני. לא נתייחס לשיח בין צה”ל לבין הדרג המדיני”. גורם מדיני מסר בתגובה לדיווח כי “הוא שקרי לחלוטין. ישראל שומרת על חופש פעולה בכל מקום בלבנון - בהתאם להימצאות המטרות”.

התקיפה בחמישי האחרון הייתה הראשונה מאז תחילת המלחמה שבה תקפה ישראל במערב ביירות, מצפון לרובע הדאחייה. בסוף השבוע מסר גורם צבאי לכאן חדשות כי מאז תחילת התמרון הקרקעי בלבנון תקף חיל האוויר כ-1,100 מסחני אמל”ח, משגרים, פירי מנהרות ועמדות תצפית וצליפה. מוקדם יותר היום פורסם כי בישראל סבורים שלחיזבאללה נותר ארסנל של 20%-30% מהרקטות לטווח בינוני שהיו ברשותו.

@roysharon11 
צילום: דובר צה״ל",0,"10/13/2024 12:53",https://www.instagram.com/p/DBE6ZboIXpF/,"IG carousel",,Lifetime,94220,52485,1602,72,2,141,53
18034835696189402,17841407868310918,kan_news,"כאן חדשות","הכטב""ם פגע ישירות בחדר האוכל בבא""ח גולני שליד בנימינה, בזמן שעשרות טירונים היו בעיצומה של ארוחת ערב. הכלי חדר דרך התקרה לחדר האוכל והתפוצץ על החיילים. לא הופעלה התראה בבסיס. באירוע נהרגו 4 חיילים ו-51 נפצעו. 7 מהם במצב קשה, 9 בינוני והיתר קל. ההודעה נמסרה למשפחותיהם.

תחקיר ראשוני של צה""ל קבע כי שני כטב""מים הגיעו מלבנון דרך המרחב הימי. אחד יורט ליד נהריה. מטוסי קרב ומסוקים היו במגע עם השני, עד שאבד עימו הקשר. הכטב""ם לא זוהה במערכות הגילוי וההתראה - ופגע ישירות בבסיס. בצה""ל אמרו שהכטב""ם לא שיגר טילים וכי מדובר בכלי מוכר בשימוש חיזבאללה תוצרת איראן.

אחרי האירוע הקשה, הגיעו לבסיס קב""נים ומח""ט מנשה אל""מ איוב כיוף, כדי לדבר עם החיילים אחרי האירוע הקשה שחוו מול עיניהם.

שמות הנופלים טרם הותרו לפרסום. דובר צה״ל ביקש: אנא הימנעו מהפצת שמועות ושמות אדות הנפגעים, על מנת לכבד את המשפחות. יהי זכרם ברוך🥀

@itayblumental",0,"10/13/2024 14:46",https://www.instagram.com/p/DBFHWUwuSMX/,"IG image",,Lifetime,156639,114617,2804,405,14,141,56
18341722891123563,17841407868310918,kan_news,"כאן חדשות","תיעוד בלעדי מתוך חדר הפיקוד של המשטרה ברגעים הדרמטיים בבוקר 7 באוקטובר
@moshestainmetz",21,"10/13/2024 22:12",https://www.instagram.com/reel/DBF6UymoQjS/,"IG reel",,Lifetime,157882,77366,2871,203,3,131,358
18465968956011104,17841407868310918,kan_news,"כאן חדשות","צה""ל התיר לפרסום את שמות ארבעת הלוחמים בהכשרה שנהרגו מפגיעת הכטב""ם בבא""ח גולני:
סמל עומרי תמרי, בן 19 ממזכרת בתיה
סמל יוסף הייב, בן 19 מטובא זנגריה
סמל יואב אגמון, בן 19 מבנימינה גבעת עדה
סמל אמיתי אלון, בן 19 מרמות נפתלי 

יהי זכרם ברוך🥀",0,"10/13/2024 23:30",https://www.instagram.com/p/DBGDRnDxj_N/,"IG image",,Lifetime,211045,171436,5055,536,7,488,57
18135792442361912,17841407868310918,kan_news,"כאן חדשות","יוסף האייל הייב בן ה-19 מטובא זנגריה, שנפל אמש מפגיעת הכטב""ם בבסיס בא""ח גולני, נהרג 33 שנה לאחר נפילת סבו, רב סמל בכיר נאייף הייב. נאייף שירת במשך 17 שנים בצה""ל כגשש. מרבית השנים שרת בלבנון. הוא נהרג ב-20 באוקטובר 1991 כשרכב הסיור בו נסע בגזרה המזרחית בלבנון, נפגע ממטען צד.

""ב-1948 בני שבט הייב קשרו את גורלם בגורל המדינה"", אמר חוסיין אל הייב, ראש המועצה המקומית טובא-זנגריה. ""ביוזמת יגאל אלון ושייח' אבו יוסוף הוקמה במלחמת העצמאות יחידת הפל""הייב ומאז נוצקה ברית שלא תנתק"", אמר חוסיין אל הייב. יוסף הייב יובא לקבורה היום בצהריים בחלקה הצבאית שבבית הקברות בטובא זנגריה.

@rubih @kalmanliebskind @asaflib",0,"10/14/2024 00:33",https://www.instagram.com/p/DBGKjPnx14p/,"IG image",,Lifetime,123352,82386,5400,347,24,232,143
18096082039467214,17841407868310918,kan_news,"כאן חדשות","כ-5 רקטות נורו מלבנון לאזור השרון וואדי ערה: כולן יורטו, אין נפגעים
@itayblumental @hadasgrinberg",17,"10/14/2024 01:34",https://www.instagram.com/reel/DBGRcOYpu9t/,"IG reel",,Lifetime,74662,40364,1078,98,5,64,40
18108336268425542,17841407868310918,kan_news,"כאן חדשות","בני זוג מרמת גן נעצרו בחשד שהופעלו על ידי המודיעין האיראני במטרה להתנקש באישיות בכירה בישראל.

במסגרת חשיפת תשתית של גורמי מודיעין איראנים, שפועלת לגיוס והפעלה של אזרחים בישראל, נעצר ולדיסלב ויקטורסון, תושב רמת גן כבן 30. ולדיסלב היה בקשר עם סוכן איראני בשם ""Mari Hossi"" וביצע בהנחייתו משימות כגון ריסוס כתובות גרפיטי, תליית כרוזים, הטמנת כספים ואף שריפת רכבים באזור פארק הירקון בתל אביב. ולדיסלב תיעד את ביצוע המשימות וקיבל עבורן יותר מ-5,000 דולר. הוא אף הסכים להשליך רימון על ביתו של בכיר ישראלי ופעל להשגת אמצעי לחימה לצורך כך. הקשר עם הסוכן האיראני התקיים בשפה העברית דרך רשתות החברתיות, תוך שולדיסלב מודע לזהותו כאיראני. 

ולדיסלב גייס שני אזרחים נוספים, בהם בת זוגו, אנה ברנשטיין, תושבת רמת גן כבת 18, שלקחה חלק בביצוע חלק מהמשימות. בנוסף, הוא התבקש לאתר דרי רחוב לשם גיוסם לביצוע משימות נוספות ולצלם מפגינים במהלך מחאות.

@ItayBlumental
צילום: AP",0,"10/14/2024 02:25",https://www.instagram.com/p/DBGXT1ixOzK/,"IG image",,Lifetime,56043,37857,1145,207,1,97,29
18087675259501347,17841407868310918,kan_news,"כאן חדשות","הממשלה אישרה יום אבל לאומי לטבח ב-7 באוקטובר - בתאריך העברי כ""ה בתשרי, שלושה ימים אחרי שמחת תורה. כדי לצמצם את הפגיעה בעסקים, הוחלט באופן חריג שיום האבל יתחיל ב-24 באוקטובר בשעה 6:00 בבוקר, ולא בערב קודם לכן, כפי שנהוג בימי זיכרון אחרים. עלות הטקס הנוסף ששרת התחבורה מירי רגב מתכננת בתאריך העברי לטבח 7 באוקטובר נאמדת בכ-900 אלף שקלים. עלות זו צפויה להתווסף לטקס הממלכתי שנערך בתאריך הלועזי ועלותו נאמדה בכ-6 מיליון שקלים. הטקס שאותו תפיק רגב, צפוי להתקיים בשעות הצהריים ברחבת נפגעי פעולות האיבה בהר הרצל, עם קהל מצומצם. בנוסף, במועד העברי יתקיים עוד טקס, שיופק על ידי משרד הביטחון. 

השרים עמיחי שיקלי וגדעון סער מתחו ביקורת על הטקס העברי של רגב. השר שיקלי אמר כי ""למה צריך לבזבז כסף על עוד טקס? כבר הורידו את הדגלים"". השרה רגב השיבה לו: ""לא הורידו את הדגלים. מה שאוחנה עשה בכנסת הוא עשה על דעת עצמו. הוא הוריד את הדגלים בהחלטה שלו. זה לא אומר שזה מקובל על כולנו""

השר סער אמר: ""בסדר, אבל היו שני טקסים"", והשרה רגב ענתה ועקצה את המשפחות: ""לא היו שני טקסים"". בשלב הזה השר חיים כץ התערב: ""את יכולה להגיד מה שאת רוצה ולעשות מה שאת רוצה, אבל היו שני טקסים"".

@shemeshmicha
צילום: חיים גולדברג, פלאש 90",0,"10/14/2024 03:37",https://www.instagram.com/p/DBGfmc7xohq/,"IG image",,Lifetime,97197,68361,1376,306,0,755,43
18060049957760301,17841407868310918,kan_news,"כאן חדשות","בישראל מחפשים פתרונות לאיום הכטב”מים - באוקראינה מצאו

@alexnirenburg",0,"10/14/2024 04:27",https://www.instagram.com/p/DBGlTctIpOD/,"IG carousel",,Lifetime,108698,57163,3020,154,1,95,144
18056262853827986,17841407868310918,kan_news,"כאן חדשות","״׳הדבר הכי טוב שעשינו בחיים זה לעבור לקיבוץ׳״: שנה אחרי הטבח - שי לי עטרי חוזרת לרגעים האחרונים עם אהובה יהב וינר ז״ל
@rabinovichmichal",77,"10/14/2024 06:21",https://www.instagram.com/reel/DBGyQICp-NK/,"IG reel",,Lifetime,156422,100706,6100,88,57,81,146
18085067647516140,17841403904946515,kan_israel,"כאן | תאגיד השידור הישראלי","כמה טוטאלית כרמלה מנשה? 
כתבתנו לענייני צבא וביטחון ישנה במערכת, מחליפה בגדים ועובדת מהרכב. גם את כרמלה תיעדנו בסרט #הותר_לפרסום שמתעד דקה אחר דקה את מערכת כאן חדשות בזמן מלחמה",21,"10/14/2024 06:43",https://www.instagram.com/reel/DBG0GZ4o7IM/,"IG reel",,Lifetime,85207,52140,802,36,5,10,0
17868951915146795,17841407868310918,kan_news,"כאן חדשות","הערכה: הכטב""ם כוון מראש לחדר האוכל בבסיס, בגלל תוואי הטיסה היה קושי לסווג את כלי הטיס ככטב""ם ולא כלהקת ציפורים

תחקיר חיל האוויר קבע שהקשר עם הכטב""ם אבד קילומטר וחצי צפונית מזרחית לעכו, ומשם אחרי שעל הכטב""ם היתה אחיזה, אבד איתו הקשר. היו מספר ניסיונות ליירט את הכטב""ם שכשלו. הכלי הגיע מלבנון עם שני כטב""מים נוספים: אחד בידי סט""יל של חיל הים והשני בידי כיפת ברזל. חצי שעה לאחר מכן הכלי פגע ישירות בבסיס. 

בתחקור לאחר המקרה, בחיל האוויר הצליחו לזהות דקת טיסה בשחזור תמונת השמיים לאחור, בגלל תוואי הטיסה ניתן היה לסווג את הכלי ככטב""ם או כלהקת ציפורים. בתחקור נקבע שההחלטה לא לקבוע שמדובר בכטב""ם, בשחזור לאחור, היתה סבירה. בגלל איבוד הקשר, לא הופעלה התראה. בחיל האוויר מעריכים שמקום הפגיעה של הכטב""ם בחדר האוכל נקבע מראש, תוכנית שהוכנסה מראש עם נקודת ציון. בנוסף, כמו כן גם זמן הפגיעה אחרי השעה 19:00, המועד שבו שהו עשרות טירוני גולני בתוך חדר האוכל.

בעקבות האירוע מפקד חיל האוויר אלוף תומר בר, הורה ל""הרחיב את השוליים"" מבחינת ההתראות ליישובים ולבסיסי צה""ל שיקבלו עדיפות בגלל שמתקני צה""ל נמצאים על הכוונת. הדבר עלול לגרום לכך שיהיו יותר סירנות ויהיו יותר התראות שווא. ההחלטה בחיל האוויר כרגע ללכת לחומרה, ולהכנס ל""מוד התגוננות יותר מתירני"".

בחיל האוויר מאשרים שזמן קצר לפני הפגיעה, התקבלה שיחה מהמשטרה ליב""א, שבה דווח כי אזרחים שמעו כלי ""חשוד"" באזור יקנעם. בחיל האוויר לא יכולים לאשר אם מדובר בכט""ם אולם מציינים שבאותו הזמן היה מסוק שחלף באותו הנתיב. הבוקר, מפקד חיל האוויר ביקר בבא""ח גולני, כדי לראות מקרוב את מקום הפגיעה של הכטב""ם.

@itayblumental @carmelamenashe",0,"10/14/2024 07:02",https://www.instagram.com/p/DBG3EXxqZqN/,"IG image",,Lifetime,98747,69737,2565,119,0,112,90
17864482209239546,17841407868310918,kan_news,"כאן חדשות","״הגיעו לצד הנכון של הגבול״: תיעוד - כוחות צה״ל מוציאים משטח לבנון טנדרים של חיזבאללה - ועליהם משגרי רקטות 💪

@rubih 
צילום: תמיר יקוטי",26,"10/14/2024 07:18",https://www.instagram.com/reel/DBG41rHKN2u/,"IG reel",,Lifetime,97694,55264,3021,231,7,151,68
17905709265024714,17841407868310918,kan_news,"כאן חדשות","אזעקות הופעלו ב-182 יישובים ברחבי הארץ בעקבות 3 טילי קרקע-קרקע ששוגרו מלבנון: חיל האוויר יירט את שלושתם. בזמן האזעקות, גבר שניסה להגיע למרחב המוגן בביתו בפתח תקווה נפל מגובה 4 מטרים - ונפצע קשה.

@itayblumental (אורלי אלקלעי)
 צילום: יואב וקנין",0,"10/14/2024 07:58",https://www.instagram.com/p/DBG9bq6xF_W/,"IG carousel",,Lifetime,92506,46344,1967,140,2,43,32
18315120655089759,17841407868310918,kan_news,"כאן חדשות","הותר לפרסום: סמל קורן ביתן, בן 19 מראש העין, לוחם בגדוד 450 של חטיבת ביסל״ח ובגדוד דוכיפת של חטיבת כפיר, נפל בקרב בדרום רצועת עזה. יהי זכרו ברוך

@itayblumental",0,"10/14/2024 08:57",https://www.instagram.com/p/DBHEJTJKg0G/,"IG image",,Lifetime,50363,37806,1750,47,0,138,10
18013038074629739,17841407868310918,kan_news,"כאן חדשות","""כשהגענו האוכל שלהם עוד היה חם"": צה""ל פשט על בונקר של כוח רדואן בדרום לבנון",57,"10/14/2024 09:11",https://www.instagram.com/reel/DBHFwKbvtIQ/,"IG reel",,Lifetime,85604,51720,3320,318,17,210,128
